region	chr	midPos	Nsites_fst	fst	BLOCKstart	BLOCKend	Numer	Denom	Nsites_Dstat	Dstat	gene.density	gene.count	recombination.rate	tP.lec	Nsites_lec	Tajima.lec	pi.lec	tP.pine	Nsites_pine	Tajima.pine	pi.pine	avg.dxy	Nsites_dxy
"(800071,803429)(17250775,17299948)(17250000,17300000)"	3	17275000	3360	0.675131	17250000	17300000	-0.964253	7.418186	3470	-0.129985013	0.37736	1	1.76	28.286765	8463	-0.2055	0.003342404	9.737168	10947	-2.205932	0.000889483	0.540864755	36
"(854744,860105)(8850000,8899802)(8850000,8900000)"	2	8875000	5363	0.675079	8850000	8900000	-0.333148	0.70194	5444	-0.474610366	0.71398	6	6.56	10.4889	10103	-1.836581	0.001038197	7.287895	13300	-2.026537	0.000547962	0.576171861	20
"(1196526,1200717)(22600000,22649999)(22600000,22650000)"	3	22625000	4193	0.675062	22600000	22650000	0.348448	1.697604	4343	0.205258706	0.66322	2	5.42	21.081843	8958	-0.732752	0.00235341	16.106203	12370	-1.675492	0.001302037	0.462411317	40
"(903227,906231)(11055474,11099195)(11050000,11100000)"	5	11075000	3006	0.67506	11050000	11100000	-0.285149	4.223309	3155	-0.067517911	NA	NA	5.96	18.788234	6585	-0.677219	0.002853187	12.164331	7952	-1.466155	0.00152972	0.434414371	45
"(454441,457139)(4100000,4149004)(4100000,4150000)"	5	4125000	2700	0.67502	4100000	4150000	1.350565	1.478246	2783	0.91362669	0.74488	13	6.2	18.975199	8010	-0.629767	0.002368939	13.002994	8757	-0.715499	0.001484869	0.526277649	24
"(2307688,2317243)(33000277,33049832)(33000000,33050000)"	3	33025000	9557	0.675005	33000000	33050000	0.983007	1.036548	9742	0.94834682	0.43916	3	3.56	20.394151	16541	-1.667239	0.001232945	14.597394	18892	-2.102888	0.000772676	0.49124534	50
"(1147019,1149999)(21951876,21999282)(21950000,22000000)"	3	21975000	2982	0.674753	21950000	22000000	0.191563	0.221951	3110	0.863086898	0.67318	3	5.53	9.050041	7290	-1.254392	0.001241432	9.727919	9333	-1.50538	0.001042314	0.455410363	24
"(1266204,1271704)(20050151,20099999)(20050000,20100000)"	5	20075000	5502	0.674736	20050000	20100000	-0.958985	3.278685	5580	-0.292490739	0.86042	4	3.29	12.791221	10531	-1.627725	0.001214625	16.332789	14094	-0.950964	0.001158847	0.480322607	46
"(1108053,1109503)(12119498,12149888)(12100000,12150000)"	1	12125000	1452	0.674699	12100000	12150000	-0.101979	0.743844	1488	-0.137097295	0.40364	5	6.28	13.273557	3182	-0.277845	0.004171451	10.110134	5284	-1.017202	0.001913349	0.610878803	27
"(2933227,2942293)(39150059,39199838)(39150000,39200000)"	3	39175000	9068	0.674672	39150000	39200000	-0.067591	3.39443	9356	-0.019912327	NA	NA	8.57	25.507406	15468	-1.134236	0.001649044	17.841993	19785	-1.611726	0.000901794	0.527392299	63
"(1745723,1748148)(25302272,25349318)(25300000,25350000)"	1	25325000	2427	0.674666	25300000	25350000	-0.147711	0.305853	2486	-0.482947691	NA	NA	6.32	10.477142	5584	-1.500384	0.001876279	15.546169	9099	-1.132563	0.001708558	0.63105649	14
"(3312004,3318519)(42551007,42599734)(42550000,42600000)"	3	42575000	6517	0.674595	42550000	42600000	-0.448496	2.569302	6633	-0.174559472	0.94356	7	7.98	19.507218	14133	-1.355319	0.00138026	11.47821	16067	-2.147858	0.000714397	0.611541397	35
"(3043610,3046265)(38851654,38899871)(38850000,38900000)"	4	38875000	2657	0.674574	38850000	38900000	0.160908	2.50451	2862	0.064247298	NA	NA	7.1	12.657359	5888	-0.92306	0.002149687	11.286337	8173	-1.103192	0.00138093	0.583108913	24
"(3338676,3348426)(41650257,41699999)(41650000,41700000)"	4	41675000	9752	0.6745	41650000	41700000	-2.119074	2.426066	10089	-0.873460986	0.7245	1	6.82	22.941257	17946	-1.69348	0.001278349	21.611691	17698	-0.969137	0.001221137	0.514497281	61
"(948841,953754)(10100253,10149666)(10100000,10150000)"	1	10125000	4915	0.674418	10100000	10150000	-0.700676	2.910014	5116	-0.240780972	NA	NA	6.26	24.421473	10936	-0.836262	0.002233127	15.787369	12985	-1.078038	0.001215816	0.53425295	48
"(242240,245507)(2600345,2638924)(2600000,2650000)"	3	2625000	3269	0.674341	2600000	2650000	0.242044	2.18328	3334	0.110862555	0.70568	3	7.56	11.167182	6835	-1.352037	0.001633823	8.490504	9044	-1.802977	0.0009388	0.484330491	25
"(1744809,1752430)(28500761,28549916)(28500000,28550000)"	3	28525000	7623	0.674014	28500000	28550000	1.579439	1.94688	7813	0.811266745	0.63396	5	4.36	12.171552	13322	-2.033065	0.000913643	13.232317	18067	-1.97283	0.000732403	0.516617202	31
"(114529,121863)(700056,749999)(700000,750000)"	6	725000	7336	0.67401	700000	750000	-0.682398	2.279387	7549	-0.299377859	0.3471	3	7.83	22.209368	12948	-1.086123	0.001715274	15.10139	19010	-1.567687	0.000794392	0.55334395	48
"(280763,282778)(3473586,3499033)(3450000,3500000)"	3	3475000	2017	0.673976	3450000	3500000	0.165611	2.836156	2095	0.058392768	0.3092	2	7.52	7.689296	3456	-0.737372	0.002224912	3.905356	5187	-1.819451	0.000752912	0.417469076	22
"(93851,102040)(550992,599999)(550000,600000)"	2	575000	8191	0.673843	550000	600000	3.116043	4.144725	8464	0.751809348	0.94638	10	6.63	17.66023	17564	-1.755467	0.001005479	14.929118	15566	-1.588321	0.000959085	0.597569606	45
"(2942294,2950882)(39200208,39249970)(39200000,39250000)"	3	39225000	8590	0.673842	39200000	39250000	1.386891	2.257237	8711	0.614419753	NA	NA	8.57	28.665044	14950	-0.894836	0.001917394	16.501614	21417	-1.840035	0.000770491	0.544991684	63
"(3388381,3396407)(40950265,40999930)(40950000,41000000)"	1	40975000	8028	0.67383	40950000	41000000	0.231528	2.932873	8262	0.078942389	0.9465	3	7.53	28.31238	15145	-0.929629	0.001869421	24.125642	18824	-1.031668	0.001281643	0.519350878	63
"(271139,275265)(2250024,2299945)(2250000,2300000)"	1	2275000	4128	0.673662	2250000	2300000	1.085762	3.503837	4223	0.309877999	0.62452	6	7.35	16.06412	10314	-1.275526	0.001557506	12.068459	11018	-1.2024	0.00109534	0.476103447	32
"(2042096,2047635)(29250460,29293687)(29250000,29300000)"	4	29275000	5541	0.673544	29250000	29300000	3.035497	6.307715	5692	0.481235598	0.09008	2	3.36	23.366777	10496	-0.543386	0.002226255	17.221485	14969	-1.569368	0.001150477	0.537004244	52
"(2089193,2094419)(29100000,29149270)(29100000,29150000)"	5	29125000	5228	0.673515	29100000	29150000	3.308408	5.191873	5317	0.637228222	0.53866	2	6.48	18.255265	9635	-1.2653	0.001894682	11.666516	10444	-1.244679	0.001117054	0.505984527	37
"(1655549,1657054)(24152138,24197335)(24150000,24200000)"	5	24175000	1507	0.673446	24150000	24200000	1.366096	3.098916	1619	0.440830277	NA	NA	6.14	9.676533	4241	-0.39739	0.002281663	11.393529	6947	-1.110238	0.001640065	0.542582488	18
"(985589,989551)(19601343,19649900)(19600000,19650000)"	7	19625000	3964	0.673444	19600000	19650000	0.722064	1.061738	4081	0.680077383	0.89032	1	7.29	12.228147	8428	-1.602859	0.001450895	16.813197	10424	-1.075904	0.001612931	0.501038447	34
"(80932,87880)(501622,549019)(500000,550000)"	1	525000	6950	0.673157	500000	550000	0.215953	2.310838	7270	0.093452245	NA	NA	7.35	19.099609	13712	-1.248759	0.001392912	18.215254	16653	-1.753673	0.001093812	0.547583839	42
"(513997,517506)(6600000,6648288)(6600000,6650000)"	4	6625000	3511	0.673153	6600000	6650000	-0.231127	0.357794	3560	-0.645977853	0.93182	11	6.78	5.582775	8263	-2.353012	0.000675635	8.451477	12793	-2.022871	0.000660633	0.642001189	11
"(2986513,2993021)(36901616,36949920)(36900000,36950000)"	1	36925000	6510	0.673107	36900000	36950000	-0.802199	3.306254	6651	-0.242630784	0.58926	7	7.51	34.407946	12063	-0.442264	0.002852354	24.259451	16368	-1.841931	0.001482127	0.561485601	81
"(1246520,1251790)(19850000,19899780)(19850000,19900000)"	5	19875000	5272	0.673048	19850000	19900000	0.290668	0.655756	5493	0.443256333	0.9828	2	3.25	8.24299	8788	-1.994344	0.000937982	13.100805	14173	-1.648408	0.000924349	0.513230972	24
"(1769007,1773590)(26501471,26548933)(26500000,26550000)"	4	26525000	4585	0.672947	26500000	26550000	0.379784	1.373694	4645	0.276469141	0.7513	3	3.15	20.895535	10133	-0.819913	0.002062127	21.709115	13642	-0.758732	0.001591344	0.544630973	43
"(256073,258985)(2050628,2099150)(2050000,2100000)"	1	2075000	2914	0.672935	2050000	2100000	0.025302	0.045956	2961	0.550570111	0.41042	1	7.61	5.168023	5942	-2.036799	0.000869745	6.720801	8066	-1.470027	0.000833226	0.535788745	14
"(2894285,2898553)(38800470,38849868)(38800000,38850000)"	3	38825000	4270	0.672889	38800000	38850000	-0.373768	0.449909	4367	-0.830763554	0.92174	5	8.08	9.4282	9673	-1.99812	0.000974692	9.826572	12512	-1.573811	0.000785372	0.465757286	19
"(2351993,2356986)(31200681,31249910)(31200000,31250000)"	1	31225000	4995	0.672839	31200000	31250000	1.374435	1.84152	5087	0.746358986	0.66208	1	4.5	18.388485	9956	-1.416033	0.001846975	9.438393	13094	-1.914818	0.000720818	0.49531724	34
"(2684147,2688206)(34600006,34648934)(34600000,34650000)"	4	34625000	4061	0.672794	34600000	34650000	-0.247873	2.014919	4226	-0.123018841	0.92294	5	5.48	15.741075	9581	-1.329979	0.001642947	8.865992	11717	-1.807826	0.000756678	0.526656028	30
"(595975,598098)(7550397,7597994)(7550000,7600000)"	7	7575000	2125	0.672748	7550000	7600000	0.787104	1.804806	2217	0.436115571	0.02142	9	4.56	13.15368	5409	-0.548165	0.002431814	21.410011	7487	-0.672257	0.002859625	0.50257691	22
"(427730,429265)(4801295,4848400)(4800000,4850000)"	4	4825000	1537	0.67272	4800000	4850000	-0.479867	0.572169	1584	-0.83868053	NA	NA	7.86	11.445381	3587	-0.6618	0.003190795	7.703264	5546	-1.297134	0.001388977	0.497514813	15
"(460402,462786)(4200362,4240524)(4200000,4250000)"	5	4225000	2386	0.672658	4200000	4250000	0.523919	1.211459	2612	0.432469444	0.98768	2	6.29	6.230537	5436	-1.711301	0.001146162	14.608342	7792	-0.501071	0.001874787	0.502161868	22
"(508203,509482)(4900000,4946090)(4900000,4950000)"	5	4925000	1281	0.672654	4900000	4950000	-0.443512	2.185754	1318	-0.2029103	0.99782	2	6.48	8.400819	3294	-0.438615	0.00255034	6.26726	5487	-1.610156	0.001142202	0.449969761	18
"(2247581,2253396)(32550039,32599998)(32550000,32600000)"	3	32575000	5817	0.672651	32550000	32600000	-0.229323	5.295773	5989	-0.043303027	0.9945	1	3.55	21.800399	10540	-0.371763	0.002068349	17.914995	16056	-1.557562	0.001115782	0.5691535	40
"(186410,191167)(1652990,1699999)(1650000,1700000)"	3	1675000	4759	0.672643	1650000	1700000	-0.512511	0.873182	5015	-0.586946364	0.8612	8	7.2	13.593854	10133	-1.356203	0.001341543	12.601445	11564	-1.508534	0.001089713	0.53208747	24
"(3531854,3538030)(43401228,43449366)(43400000,43450000)"	2	43425000	6178	0.672608	43400000	43450000	2.002322	7.715847	6420	0.259507738	0.41504	7	7.53	41.345087	13964	-0.658818	0.002960834	34.53201	16836	-1.53381	0.002051082	0.552936013	92
"(1499008,1503650)(17200525,17249249)(17200000,17250000)"	2	17225000	4644	0.672556	17200000	17250000	-0.080344	2.270335	4727	-0.03538861	1	5	3.42	19.236928	9645	-1.004387	0.001994497	14.318779	10948	-1.570851	0.00130789	0.495389415	56
"(548141,553493)(5000635,5049845)(5000000,5050000)"	2	5025000	5354	0.672533	5000000	5050000	1.158029	1.928828	5562	0.600379609	NA	NA	6.93	21.311836	10679	-1.200359	0.001995677	14.417267	12897	-1.433596	0.001117878	0.496710849	52
"(1590278,1593666)(24050759,24099550)(24050000,24100000)"	4	24075000	3390	0.672421	24050000	24100000	-1.086664	3.631837	3530	-0.299205058	0.9563	8	3.62	13.457006	7883	-1.165716	0.001707092	10.720374	9747	-1.491153	0.001099864	0.51583693	25
"(2124412,2128153)(29500003,29549812)(29500000,29550000)"	5	29525000	3743	0.672038	29500000	29550000	0.981981	2.436385	3896	0.403048369	0.61306	7	5.3	16.39517	7698	-0.700609	0.002129796	11.121177	9493	-0.993695	0.001171513	0.524880784	36
"(141144,147461)(1100199,1149273)(1100000,1150000)"	3	1125000	6319	0.671948	1100000	1150000	-0.124838	3.359904	6583	-0.037155228	NA	NA	7.21	17.959731	11605	-1.353623	0.001547586	19.170276	14766	-1.210501	0.001298271	0.494652441	49
"(1258441,1260614)(14757481,14786387)(14750000,14800000)"	1	14775000	2175	0.671871	14750000	14800000	0.452579	0.545541	2231	0.829596676	NA	NA	4.03	4.752223	6145	-1.888091	0.000773348	20.839676	7298	-0.308134	0.002855532	0.614591191	25
"(617262,621442)(8550228,8599483)(8550000,8600000)"	4	8575000	4182	0.671717	8550000	8600000	-2.37891	8.145842	4351	-0.292039792	NA	NA	6.29	20.413429	7792	-0.811815	0.002619793	14.204576	11744	-1.218833	0.001209518	0.500808903	42
"(662224,665722)(6300011,6349400)(6300000,6350000)"	2	6325000	3500	0.671658	6300000	6350000	0.27578	1.993277	3586	0.138355081	0.90774	8	6.8	9.381544	8880	-1.361797	0.00105648	16.476961	10658	-0.958456	0.001545971	0.575145433	20
"(267872,271839)(1650056,1699913)(1650000,1700000)"	7	1675000	3969	0.67163	1650000	1700000	-0.965776	3.210226	4161	-0.300843617	0.84904	5	7.32	13.816084	7299	-1.204933	0.001892874	8.869598	8855	-1.350638	0.001001649	0.427138957	42
"(337427,341450)(2700000,2749339)(2700000,2750000)"	2	2725000	4025	0.671596	2700000	2750000	-0.105052	0.312843	4031	-0.335797828	0.68492	7	7.56	8.586707	8952	-2.130068	0.000959194	13.784567	9293	-0.678355	0.001483328	0.505829911	24
"(1628236,1631479)(24600133,24649999)(24600000,24650000)"	4	24625000	3245	0.671508	24600000	24650000	0.32136	0.462791	3347	0.694395526	0.45862	1	3.26	12.450179	7325	-1.322475	0.001699683	15.143331	10767	-1.436248	0.001406458	0.505968144	29
"(919871,924094)(19200897,19247991)(19200000,19250000)"	3	19225000	4225	0.671492	19200000	19250000	-0.608647	0.989044	4346	-0.615389204	NA	NA	4.28	17.957281	9279	-1.309842	0.00193526	17.242199	12591	-1.780816	0.001369407	0.473400148	35
"(538733,542028)(7404264,7446425)(7400000,7450000)"	3	7425000	3297	0.671398	7400000	7450000	2.090171	2.329512	3374	0.897257022	0.43622	3	6.24	10.843576	6412	-1.302001	0.001691138	10.607428	9374	-2.05207	0.00113158	0.436176209	25
"(261170,267873)(2451344,2499746)(2450000,2500000)"	4	2475000	6705	0.671384	2450000	2500000	0.101965	1.892708	6867	0.053872547	0.95086	9	7.73	14.144315	13096	-1.652455	0.001080048	11.184002	16706	-1.95524	0.00066946	0.552995487	31
"(2044137,2049957)(28400722,28449976)(28400000,28450000)"	1	28425000	5822	0.671334	28400000	28450000	0.985423	1.913681	5971	0.514935875	0.95912	2	4.68	19.579005	10834	-1.12537	0.001807182	12.692311	16042	-1.755298	0.000791193	0.515332776	32
"(1042012,1046391)(11151768,11199632)(11150000,11200000)"	1	11175000	4381	0.671312	11150000	11200000	-0.612002	2.015335	4516	-0.30367259	0.79786	2	6.56	18.671592	8719	-0.480075	0.002141483	12.216573	12146	-1.317163	0.00100581	0.540707073	38
"(1047372,1052002)(10000000,10049725)(10000000,10050000)"	6	10025000	4632	0.671301	10000000	10050000	-1.826825	3.021	4794	-0.604708706	NA	NA	7.47	21.58826	9664	-0.595182	0.002233885	19.210166	12284	-1.03331	0.001563836	0.517389494	47
"(2199191,2205233)(32051075,32099924)(32050000,32100000)"	3	32075000	6044	0.67129	32050000	32100000	1.262158	5.088921	6191	0.248020749	0.60072	4	3.58	18.421578	11787	-1.358296	0.001562872	13.105443	16265	-2.100308	0.000805745	0.587786622	37
"(683054,684696)(7400242,7446464)(7400000,7450000)"	5	7425000	1644	0.67129	7400000	7450000	-1.724988	2.789041	1736	-0.61848786	0.42104	1	8.72	11.352719	4707	-0.784157	0.00241188	8.872068	6079	-1.184785	0.001459462	0.545483209	15
"(546228,549114)(6452847,6499885)(6450000,6500000)"	7	6475000	2888	0.671084	6450000	6500000	0.03909	0.1063	3007	0.367732832	0.79978	1	6.27	8.011784	5515	-1.713337	0.001452726	8.483538	6873	-1.26682	0.001234328	0.495095582	19
"(2599184,2603094)(35800506,35849947)(35800000,35850000)"	3	35825000	3912	0.671043	35800000	35850000	0.083399	0.350655	4002	0.237837761	0.84886	6	5.53	6.570762	8111	-1.761828	0.000810105	8.276804	11477	-2.073121	0.000721164	0.595364695	15
"(1068834,1073999)(21401337,21447282)(21400000,21450000)"	7	21425000	5167	0.670708	21400000	21450000	-0.008964	0.021142	5244	-0.423990162	0.84924	6	8.24	10.933197	9669	-1.696358	0.001130747	11.1823	15373	-2.118804	0.000727399	0.441305423	31
"(2378876,2384365)(33700366,33748874)(33700000,33750000)"	3	33725000	5491	0.670666	33700000	33750000	1.33289	1.830283	5592	0.728242572	0.7203	10	3.6	13.326776	12353	-1.835606	0.001078829	17.50935	13447	-1.308586	0.001302101	0.586202393	22
"(1685481,1691564)(24651785,24699882)(24650000,24700000)"	5	24675000	6085	0.67062	24650000	24700000	0.728173	2.172165	6268	0.335229138	1	1	8.03	22.201057	11026	-0.82569	0.002013519	13.084814	15525	-1.554248	0.000842822	0.438351045	52
"(3194934,3199230)(40401133,40448952)(40400000,40450000)"	4	40425000	4298	0.670608	40400000	40450000	0.426255	0.91905	4410	0.463799576	NA	NA	6.94	16.644887	9820	-1.135303	0.001694999	13.853038	13196	-1.544263	0.001049791	0.531600315	23
"(1103640,1108052)(12050370,12099247)(12050000,12100000)"	1	12075000	4414	0.670489	12050000	12100000	0.768507	4.44787	4525	0.172780904	0.31284	3	6.28	26.364717	9158	-0.736635	0.002878873	22.728119	12382	-0.848522	0.001835577	0.525132862	48
"(1306024,1311141)(20800000,20849985)(20800000,20850000)"	5	20825000	5119	0.670391	20800000	20850000	1.93179	5.671692	5324	0.340602064	0.0783	1	3.29	20.225799	9414	-0.898198	0.002148481	15.563803	14398	-1.6541	0.00108097	0.530943551	47
"(2141665,2147231)(25551634,25599999)(25550000,25600000)"	6	25575000	5568	0.670355	25550000	25600000	0.335367	1.965981	5685	0.170585067	0.98204	6	5.54	9.062028	11410	-2.061712	0.000794218	9.375517	13136	-2.086513	0.000713727	0.52634648	23
"(1616622,1619552)(23700023,23746642)(23700000,23750000)"	1	23725000	2932	0.670333	23700000	23750000	-1.821637	3.03942	3027	-0.599337045	NA	NA	5.86	12.137912	5846	-1.056913	0.002076276	14.914136	9889	-1.309535	0.001508154	0.413332825	24
"(825405,827305)(17751636,17799999)(17750000,17800000)"	3	17775000	1902	0.670286	17750000	17800000	0.868263	1.413291	1935	0.61435543	0.60248	2	2.3	16.392185	5195	-0.311051	0.003155377	21.672303	8741	-0.585052	0.002479385	0.515026983	20
"(3100191,3110852)(39800540,39849978)(39800000,39850000)"	2	39825000	10663	0.670188	39800000	39850000	0.431607	4.276324	10897	0.100929443	0.77754	2	6.47	29.604725	17258	-1.058315	0.00171542	20.499039	21519	-1.613636	0.000952602	0.515765669	75
"(2117521,2123401)(25301038,25349859)(25300000,25350000)"	6	25325000	5882	0.670167	25300000	25350000	0.065589	3.310339	6158	0.019813379	0.93082	4	5.55	18.873153	11745	-1.130146	0.00160691	22.723872	15737	-1.092938	0.001443977	0.50113312	44
"(3059748,3063016)(40352577,40399474)(40350000,40400000)"	3	40375000	3270	0.670112	40350000	40400000	-0.240793	1.59814	3377	-0.15067078	NA	NA	8.82	10.811311	7361	-0.996981	0.001468729	9.485066	10815	-1.523113	0.000877029	0.590664252	14
"(1401046,1409798)(26100053,26149308)(26100000,26150000)"	7	26125000	8754	0.670045	26100000	26150000	2.838367	4.914356	9029	0.57756642	0.97458	4	7.34	26.382213	14562	-1.072577	0.001811716	19.867671	18436	-1.584437	0.001077656	0.498750381	72
"(1422254,1425088)(21300342,21349670)(21300000,21350000)"	1	21325000	2836	0.669899	21300000	21350000	-0.788924	6.448915	2965	-0.122334377	NA	NA	4.37	16.66875	5974	-0.060085	0.002790216	15.520308	10824	-1.448766	0.001433879	0.491210255	35
"(168213,173890)(1300000,1349857)(1300000,1350000)"	5	1325000	5679	0.669734	1300000	1350000	0.47321	3.567401	5801	0.13264839	0.53142	4	5.19	16.573539	11024	-1.658285	0.001503405	19.048927	14796	-1.530551	0.001287438	0.511084153	41
"(622640,627096)(8000114,8049587)(8000000,8050000)"	7	8025000	4458	0.66962	8000000	8050000	-2.790097	5.299178	4575	-0.526515056	0.97592	2	3.7	17.015534	8440	-0.892557	0.002016059	14.029728	11656	-1.339467	0.001203649	0.581493013	35
"(1341547,1345754)(24251004,24299059)(24250000,24300000)"	3	24275000	4209	0.669607	24250000	24300000	-1.050824	3.546185	4388	-0.296325206	NA	NA	4.38	14.572109	8793	-0.699315	0.00165724	18.746813	13442	-1.540571	0.001394645	0.564837445	31
"(1322485,1327525)(21052138,21099955)(21050000,21100000)"	5	21075000	5042	0.669598	21050000	21100000	0.36317	1.935468	5154	0.187639372	0.49312	2	3.54	19.064305	10063	-1.157402	0.001894495	12.476852	13251	-1.716336	0.000941578	0.473350577	41
"(1469434,1472418)(22200234,22249970)(22200000,22250000)"	1	22225000	2986	0.669526	22200000	22250000	0.064748	3.605002	3154	0.0179606	NA	NA	5.13	13.043347	5445	-0.881714	0.002395472	17.765359	10162	-1.163851	0.001748215	0.488987417	34
"(2879051,2890384)(36350028,36399984)(36350000,36400000)"	5	36375000	11335	0.669503	36350000	36400000	0.391701	0.458369	11508	0.854553864	0.87218	5	4.13	13.113465	21229	-2.465761	0.000617715	16.534583	19944	-2.094319	0.00082905	0.524290284	42
